ID,day,school,gender,male,eduYear,fLitComp,fLitBorr,fLitInfl,fLitDebt,fLitLoan,fLitDive,fLitFore,fLitLiqu,fLitInsu,fLitHrhr,fLitCompScore,fLitBorrScore,fLitInflScore,fLitDebtScore,fLitLoanScore,fLitDiveScore,fLitForeScore,fLitLiquScore,fLitInsuScore,fLitHrhrScore,score03,expScore03,overconfScore03,score10,expScore10,overconfScore10,fBehInve,fBehInfo,fBehInsu,fBehGameChgRank,fBehGameChgAmou,prefDiscNowS,prefDisc1MoS,prefDiscNowL,prefDisc1MoL,prefRiskAver,prefLossAver,gChgRsnSale,gChgRsnComp,gChgRsnEnjo,gChgRsnSpee,gChgRsnComf,gChgRsnLimi,gChgRsnChar,gChgRsnSupp
7131,20191201,20191201,1,1,10,3,3,4,5,1,1,4,4,3,3,0,0,0,0,1,1,0,0,0,0,1,,,2,2,0,1,1,1,4,4000,,,1,1,1,0,,,,,,,,
7132,20191201,20191201,1,1,10,1,2,3,1,2,1,4,4,2,1,1,1,1,0,0,1,0,0,1,1,3,,,6,5,-1,1,0,0,0,0,,,0,0,0,0,,,,,,,,
7133,20191201,20191201,2,0,10,4,4,4,5,3,3,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,2,750,,,0,0,1,0,,,,,,,,
7134,20191201,20191201,1,1,10,1,1,2,5,1,3,3,4,2,1,1,0,0,0,1,0,1,0,1,1,2,,,5,5,0,1,1,1,0,0,,,0,1,1,1,,,,,,,,
7135,20191201,20191201,1,1,10,1,2,3,4,1,1,1,4,2,1,1,1,1,0,1,1,0,0,1,1,3,,,7,5,-2,2,0,1,6,20000,,,0,0,1,0,,,,,,,,
7136,20191201,20191201,2,0,10,2,2,2,3,1,2,2,2,2,1,0,1,0,1,1,0,0,0,1,1,1,,,5,0,-5,0,1,1,0,0,,,1,1,1,1,,,,,,,,
7137,20191201,20191201,2,0,10,1,4,1,1,3,3,4,4,2,1,1,0,0,0,0,0,0,0,1,1,2,,,3,0,-3,2,1,1,0,0,,,0,0,1,0,,,,,,,,
8001,20191201,20191201,1,1,11,1,4,4,1,1,2,2,3,1,2,1,0,0,0,1,0,0,0,0,0,1,,,2,10,8,3,1,1,0,0,,,0,0,0,0,,,,,,,,
8002,20191201,20191201,2,0,11,3,3,1,3,1,1,3,3,2,1,0,0,0,1,1,1,1,0,1,1,2,,,6,3,-3,2,1,1,3,2000,,,1,1,1,1,,,,,,,,
8003,20191201,20191201,1,1,11,1,2,3,1,1,1,1,1,2,1,1,1,1,0,1,1,0,1,1,1,3,,,8,5,-3,3,1,1,6,20000,,,1,1,1,1,,,,,,,,
8004,20191201,20191201,1,1,11,1,1,1,3,1,1,1,3,2,1,1,0,0,1,1,1,0,0,1,1,3,,,6,0,-6,1,1,1,4,4000,,,0,0,0,1,,,,,,,,
8005,20191201,20191201,2,0,11,2,2,3,2,1,1,3,2,2,1,0,1,1,0,1,1,1,0,1,1,2,,,7,2,-5,1,0,1,0,0,,,1,0,1,1,,,,,,,,
8006,20191201,20191201,2,0,11,4,2,4,5,3,3,1,4,2,3,0,1,0,0,0,0,0,0,1,0,0,,,2,1,-1,1,0,1,0,0,,,1,1,1,1,,,,,,,,
8007,20191201,20191201,1,1,11,3,1,2,2,3,3,1,3,2,1,0,0,0,0,0,0,0,0,1,1,1,,,2,2,0,2,1,1,3,2000,,,0,0,1,1,,,,,,,,
8008,20191201,20191201,1,1,11,4,1,4,5,3,3,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,1,1,250,,,0,0,0,1,,,,,,,,
8009,20191201,20191201,2,0,11,4,4,4,5,1,1,4,2,2,1,0,0,0,0,1,1,0,0,1,1,2,,,4,0,-4,2,0,0,0,0,,,1,1,1,1,,,,,,,,
8010,20191201,20191201,2,0,11,4,2,1,1,1,3,4,3,1,1,0,1,0,0,1,0,0,0,0,1,1,,,3,1,-2,0,0,0,0,0,,,1,1,1,1,,,,,,,,
8011,20191201,20191201,1,1,11,1,2,3,3,2,1,3,3,3,1,1,1,1,1,0,1,1,0,0,1,3,,,7,5,-2,3,0,1,0,0,,,1,1,1,1,,,,,,,,
8012,20191201,20191201,2,0,11,2,2,3,1,1,1,3,2,2,1,0,1,1,0,1,1,1,0,1,1,2,,,7,5,-2,1,1,0,0,0,,,1,0,1,0,,,,,,,,
8013,20191201,20191201,3,0,11,3,4,4,5,3,3,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,1,0,0,,,0,1,1,1,,,,,,,,
8014,20191201,20191201,1,1,11,1,1,3,1,1,1,1,1,2,1,1,0,1,0,1,1,0,1,1,1,3,,,7,7,0,1,0,1,0,0,,,0,0,1,0,,,,,,,,
8015,20191201,20191201,1,1,11,4,4,4,5,3,3,4,4,3,1,0,0,0,0,0,0,0,0,0,1,1,,,1,1,0,2,1,1,0,0,,,0,0,0,1,,,,,,,,
8016,20191201,20191201,3,0,11,4,4,4,2,1,3,3,2,3,1,0,0,0,0,1,0,1,0,0,1,1,,,3,,,1,0,0,0,0,,,0,0,1,0,,,,,,,,
8017,20191201,20191201,3,0,11,1,2,3,3,2,3,4,4,3,3,1,1,1,1,0,0,0,0,0,0,1,,,4,3,-1,2,1,0,6,20000,,,1,1,0,1,,,,,,,,
8018,20191201,20191201,2,0,11,1,1,3,1,2,3,4,4,2,3,1,0,1,0,0,0,0,0,1,0,1,,,3,3,0,0,0,1,0,0,,,1,1,1,1,,,,,,,,
8019,20191201,20191201,1,1,11,4,4,4,5,3,3,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,1,0,0,,,0,0,0,0,,,,,,,,
8020,20191201,20191201,2,0,11,4,4,4,5,3,3,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,1,1,1,1,,,,,,,,
8021,20191201,20191201,1,1,11,3,3,1,3,1,1,2,1,3,2,0,0,0,1,1,1,0,1,0,0,1,,,4,,,0,1,0,0,0,,,1,1,1,0,,,,,,,,
8022,20191201,20191201,3,0,11,1,1,4,1,3,3,4,4,2,1,1,0,0,0,0,0,0,0,1,1,2,,,3,0,-3,3,1,1,3,2000,,,0,1,0,0,,,,,,,,
8023,20191201,20191201,2,0,11,1,3,3,5,2,1,1,1,1,2,1,0,1,0,0,1,0,1,0,0,2,,,4,1,-3,2,0,1,0,0,,,1,0,1,0,,,,,,,,
8024,20191201,20191201,2,0,11,1,2,3,5,1,1,4,4,3,3,1,1,1,0,1,1,0,0,0,0,2,,,5,,,1,1,0,0,0,,,1,1,1,1,,,,,,,,
8025,20191201,20191201,2,0,11,1,1,4,1,1,1,3,1,3,1,1,0,0,0,1,1,1,1,0,1,3,,,6,5,-1,0,0,1,0,0,,,1,1,1,1,,,,,,,,
8026,20191201,20191201,2,0,11,1,2,3,3,2,1,3,1,2,1,1,1,1,1,0,1,1,1,1,1,3,,,9,6,-3,2,0,0,0,0,,,0,0,1,1,,,,,,,,
8027,20191201,20191201,1,1,11,1,2,4,1,2,1,3,2,1,1,1,1,0,0,0,1,1,0,0,1,3,,,5,4,-1,1,0,1,5,7500,,,0,0,1,0,,,,,,,,
8028,20191201,20191201,1,1,11,3,2,4,5,1,1,4,1,1,1,0,1,0,0,1,1,0,1,0,1,2,,,5,4,-1,1,1,1,3,2000,,,1,1,0,0,,,,,,,,
8029,20191201,20191201,2,0,11,4,4,4,5,3,3,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,,,0,,,1,1,1,0,0,,,0,1,1,1,,,,,,,,
8030,20191201,20191201,1,1,11,3,1,3,5,2,1,3,4,1,1,0,0,1,0,0,1,1,0,0,1,2,,,4,2,-2,2,0,0,0,0,,,0,1,0,0,,,,,,,,
8031,20191201,20191201,1,1,11,1,2,3,3,2,1,1,1,2,1,1,1,1,1,0,1,0,1,1,1,3,,,8,5,-3,2,0,1,3,2000,,,0,0,0,0,,,,,,,,
8032,20191201,20191201,2,0,11,3,1,4,5,3,3,4,4,2,1,0,0,0,0,0,0,0,0,1,1,1,,,2,1,-1,1,0,1,0,0,,,0,0,1,1,,,,,,,,
8033,20191201,20191201,1,1,11,1,2,3,5,3,1,1,4,2,2,1,1,1,0,0,1,0,0,1,0,2,,,5,5,0,2,1,1,0,0,,,0,1,1,0,,,,,,,,
8034,20191201,20191201,1,1,11,2,2,1,4,1,2,1,3,3,2,0,1,0,0,1,0,0,0,0,0,0,,,2,3,1,0,1,1,8,50001,,,1,0,1,1,,,,,,,,
8035,20191201,20191201,2,0,11,4,4,4,1,3,3,1,4,3,1,0,0,0,0,0,0,0,0,0,1,1,,,1,0,-1,2,1,1,0,0,,,1,1,0,0,,,,,,,,
8036,20191201,20191201,2,0,11,1,2,1,4,1,1,3,2,1,1,1,1,0,0,1,1,1,0,0,1,3,,,6,0,-6,1,0,1,0,0,,,0,0,1,1,,,,,,,,
8037,20191201,20191201,1,1,11,1,2,4,5,3,3,4,4,1,2,1,1,0,0,0,0,0,0,0,0,1,,,2,1,-1,2,1,1,0,0,,,0,0,1,1,,,,,,,,
8038,20191201,20191201,3,0,11,4,4,4,5,3,3,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,,,0,7,7,0,0,0,0,0,,,1,1,1,1,,,,,,,,
8039,20191201,20191201,1,1,11,3,1,1,1,1,2,2,4,1,1,0,0,0,0,1,0,0,0,0,1,1,,,2,3,1,1,1,1,0,0,,,1,1,0,0,,,,,,,,
8040,20191201,20191201,1,1,11,4,4,4,5,3,3,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,1,1,3,2000,,,0,0,0,0,,,,,,,,
8041,20191201,20191201,1,1,11,1,3,1,1,1,1,3,1,2,3,1,0,0,0,1,1,1,1,1,0,2,,,6,1,-5,2,1,1,5,7500,,,1,1,1,0,,,,,,,,
8042,20191201,20191201,2,0,11,4,4,4,5,3,3,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,,,0,,,2,1,0,0,0,,,0,0,1,1,,,,,,,,
8043,20191201,20191201,1,1,11,1,2,3,4,2,1,3,4,2,1,1,1,1,0,0,1,1,0,1,1,3,,,7,7,0,1,1,1,0,0,,,0,0,0,0,,,,,,,,
8044,20191201,20191201,1,1,11,1,2,3,4,1,1,3,4,2,1,1,1,1,0,1,1,1,0,1,1,3,,,8,5,-3,1,0,1,1,250,,,0,0,0,0,,,,,,,,
8045,20191201,20191201,2,0,11,1,1,3,3,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,3,,,7,2,-5,0,0,1,0,0,,,0,1,1,1,,,,,,,,
8046,20191201,20191201,1,1,11,1,2,3,1,1,1,3,1,1,1,1,1,1,0,1,1,1,1,0,1,3,,,8,5,-3,2,0,1,0,0,,,0,0,1,1,,,,,,,,
8047,20191201,20191201,3,0,11,1,1,1,1,1,1,3,3,3,2,1,0,0,0,1,1,1,0,0,0,2,,,4,10,6,0,1,1,0,0,,,1,1,1,0,,,,,,,,
8048,20191201,20191201,2,0,11,3,1,4,3,2,1,1,3,2,1,0,0,0,1,0,1,0,0,1,1,2,,,4,2,-2,1,0,0,0,0,,,0,0,1,1,,,,,,,,
8049,20191201,20191201,2,0,11,4,4,4,5,3,3,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,1,0,0,,,1,1,1,0,,,,,,,,
8050,20191201,20191201,2,0,11,1,2,4,5,3,3,4,4,3,3,1,1,0,0,0,0,0,0,0,0,1,,,2,0,-2,1,1,1,0,0,,,0,0,1,1,,,,,,,,
8051,20191201,20191201,2,0,11,2,3,3,4,1,2,4,4,3,3,0,0,1,0,1,0,0,0,0,0,0,,,2,0,-2,0,1,0,0,0,,,0,0,1,1,,,,,,,,
8052,20191201,20191201,1,1,11,1,1,1,3,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,3,,,6,8,2,3,1,1,6,20000,,,0,1,0,0,,,,,,,,
8053,20191201,20191201,1,1,11,1,2,3,4,1,3,1,1,3,3,1,1,1,0,1,0,0,1,0,0,1,,,5,,,1,0,0,3,2000,,,0,1,0,0,,,,,,,,
8054,20191201,20191201,2,0,11,4,4,4,1,2,1,1,2,2,,0,0,0,0,0,1,0,0,1,0,1,,,2,0,-2,0,0,1,0,0,,,0,1,1,1,,,,,,,,
8055,20191201,20191201,1,1,11,1,2,1,5,2,1,4,3,3,1,1,1,0,0,0,1,0,0,0,1,3,,,4,2,-2,1,0,1,0,0,,,1,0,1,1,,,,,,,,
8056,20191201,20191201,1,1,11,1,2,3,2,2,1,3,4,2,1,1,1,1,0,0,1,1,0,1,1,3,,,7,7,0,2,1,1,6,20000,,,0,0,1,0,,,,,,,,
8057,20191201,20191201,1,1,11,2,1,3,5,1,1,4,2,2,1,0,0,1,0,1,1,0,0,1,1,2,,,5,2,-3,2,1,1,0,0,,,0,0,1,1,,,,,,,,
8058,20191201,20191201,1,1,11,1,2,1,3,1,2,1,2,2,1,1,1,0,1,1,0,0,0,1,1,2,,,6,0,-6,1,0,0,4,4000,,,0,0,1,1,,,,,,,,
8059,20191201,20191201,2,0,11,1,2,4,5,3,3,4,4,2,1,1,1,0,0,0,0,0,0,1,1,2,,,4,0,-4,0,0,1,0,0,,,1,1,1,0,,,,,,,,
8060,20191201,20191201,1,1,11,1,2,1,5,2,1,1,1,2,1,1,1,0,0,0,1,0,1,1,1,3,,,6,4,-2,2,1,1,1,250,,,0,0,1,1,,,,,,,,
8061,20191201,20191201,1,1,11,4,4,4,3,1,1,4,4,1,1,0,0,0,1,1,1,0,0,0,1,2,,,4,2,-2,2,0,1,2,750,,,0,0,0,1,,,,,,,,
8062,20191201,20191201,2,0,11,3,2,3,5,1,3,1,2,2,1,0,1,1,0,1,0,0,0,1,1,1,,,5,2,-3,1,0,1,0,0,,,1,1,1,0,,,,,,,,
8063,20191201,20191201,2,0,11,1,2,3,5,3,1,3,4,2,1,1,1,1,0,0,1,1,0,1,1,3,,,7,5,-2,2,0,1,0,0,,,0,1,1,0,,,,,,,,
8064,20191201,20191201,2,0,11,3,1,4,2,1,1,1,3,2,1,0,0,0,0,1,1,0,0,1,1,2,,,4,3,-1,2,0,1,0,0,,,1,0,1,0,,,,,,,,
8065,20191201,20191201,1,1,11,2,2,4,5,3,1,4,1,2,1,0,1,0,0,0,1,0,1,1,1,2,,,5,5,0,2,0,1,8,50001,,,1,1,0,0,,,,,,,,
8066,20191201,20191201,,0,11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,3,2000,,,0,1,0,1,,,,,,,,
8067,20191201,20191201,2,0,11,4,4,4,5,3,3,4,4,2,1,0,0,0,0,0,0,0,0,1,1,1,,,2,0,-2,0,0,0,0,0,,,0,0,1,1,,,,,,,,
8068,20191201,20191201,2,0,11,1,3,,1,1,1,3,2,2,2,1,0,0,0,1,1,1,0,1,0,2,,,5,0,-5,1,0,1,1,250,,,0,0,0,1,,,,,,,,
8069,20191201,20191201,2,0,11,4,4,4,5,3,3,4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,,,0,,,1,1,1,0,0,,,0,0,1,1,,,,,,,,
8070,20191201,20191201,1,1,11,2,2,2,4,1,1,3,1,2,1,0,1,0,0,1,1,1,1,1,1,2,,,7,2,-5,2,0,1,5,7500,,,0,0,1,1,,,,,,,,
8071,20191201,20191201,2,0,11,1,1,2,5,1,3,1,4,2,1,1,0,0,0,1,0,0,0,1,1,2,,,4,3,-1,2,0,1,0,0,,,0,0,1,0,,,,,,,,
8072,20191201,20191201,2,0,11,1,3,4,3,3,3,4,4,3,3,1,0,0,1,0,0,0,0,0,0,1,,,2,1,-1,1,0,1,0,0,,,0,0,1,1,,,,,,,,
8073,20191201,20191201,2,0,11,1,1,4,5,3,1,4,4,3,3,1,0,0,0,0,1,0,0,0,0,2,,,2,1,-1,0,0,0,0,0,,,0,0,1,1,,,,,,,,
8074,20191201,20191201,1,1,11,1,2,3,5,2,3,1,4,2,1,1,1,1,0,0,0,0,0,1,1,2,,,5,5,0,1,0,1,0,0,,,0,0,0,1,,,,,,,,
8075,20191201,20191201,2,0,11,1,2,4,5,3,2,1,4,3,1,1,1,0,0,0,0,0,0,0,1,2,,,3,5,2,1,0,1,0,0,,,0,0,0,1,,,,,,,,
8076,20191201,20191201,2,0,11,1,2,3,5,1,1,1,4,2,1,1,1,1,0,1,1,0,0,1,1,3,,,7,4,-3,1,0,1,0,0,,,0,0,1,1,,,,,,,,
8077,20191201,20191201,2,0,11,1,2,3,5,2,1,3,4,2,1,1,1,1,0,0,1,1,0,1,1,3,,,7,6,-1,1,0,1,0,0,,,0,0,1,1,,,,,,,,
8078,20191201,20191201,2,0,11,1,1,1,4,1,1,1,1,2,1,1,0,0,0,1,1,0,1,1,1,3,,,6,5,-1,1,0,1,0,0,,,0,0,1,1,,,,,,,,
8079,20191201,20191201,2,0,11,1,2,3,3,2,1,3,4,1,1,1,1,1,1,0,1,1,0,0,1,3,,,7,6,-1,1,0,1,0,0,,,0,0,1,0,,,,,,,,
8080,20191201,20191201,1,1,11,1,1,2,2,1,1,1,2,1,1,1,0,0,0,1,1,0,0,0,1,3,,,4,10,6,2,1,1,3,2000,,,1,1,1,0,,,,,,,,
8081,20191201,20191201,1,1,11,1,2,3,1,1,1,3,4,2,1,1,1,1,0,1,1,1,0,1,1,3,,,8,6,-2,0,1,1,0,0,,,0,0,1,1,,,,,,,,
8082,20191201,20191201,1,1,11,1,2,3,4,2,1,3,1,1,1,1,1,1,0,0,1,1,1,0,1,3,,,7,9,2,2,1,0,1,250,,,0,0,1,1,,,,,,,,
8083,20191201,20191201,3,0,11,2,3,3,2,1,2,3,2,2,2,0,0,1,0,1,0,1,0,1,0,0,,,4,10,6,2,0,1,3,2000,,,1,0,0,0,,,,,,,,
8084,20191201,20191201,2,0,11,1,2,3,4,2,1,3,1,1,1,1,1,1,0,0,1,1,1,0,1,3,,,7,,,0,0,1,0,0,,,0,0,1,1,,,,,,,,
8085,20191201,20191201,2,0,11,1,2,2,3,3,1,4,4,1,1,1,1,0,1,0,1,0,0,0,1,3,,,5,2,-3,1,0,1,0,0,,,0,0,1,1,,,,,,,,
8086,20191201,20191201,2,0,11,3,2,4,3,3,1,1,4,2,1,0,1,0,1,0,1,0,0,1,1,2,,,5,2,-3,1,0,1,0,0,,,1,1,1,0,,,,,,,,
8087,20191201,20191201,1,1,11,1,1,3,3,2,2,3,3,2,2,1,0,1,1,0,0,1,0,1,0,1,,,5,5,0,3,1,1,0,0,,,1,1,0,0,,,,,,,,
8088,20191201,20191201,1,1,11,1,1,3,1,2,1,4,1,2,1,1,0,1,0,0,1,0,1,1,1,3,,,6,4,-2,2,0,1,0,0,,,1,0,1,0,,,,,,,,
8089,20191201,20191201,2,0,11,1,1,4,1,1,1,4,4,3,1,1,0,0,0,1,1,0,0,0,1,3,,,4,1,-3,2,0,1,0,0,,,0,0,1,1,,,,,,,,
8090,20191201,20191201,2,0,11,1,2,4,5,3,1,4,4,2,1,1,1,0,0,0,1,0,0,1,1,3,,,5,4,-1,1,0,1,0,0,,,0,0,1,1,,,,,,,,
8091,20191201,20191201,2,0,11,1,1,3,5,2,1,3,2,1,2,1,0,1,0,0,1,1,0,0,0,2,,,4,0,-4,1,0,1,0,0,,,0,0,1,1,,,,,,,,
8092,20191201,20191201,2,0,11,1,1,1,3,1,1,3,3,2,1,1,0,0,1,1,1,1,0,1,1,3,,,7,0,-7,1,0,0,0,0,,,0,0,1,0,,,,,,,,
8093,20191201,20191201,3,0,11,4,4,4,5,3,3,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,,,0,1,1,3,0,0,0,0,,,1,0,1,1,,,,,,,,
8094,20191201,20191201,2,0,11,1,3,3,5,1,1,1,1,3,1,1,0,1,0,1,1,0,1,0,1,3,,,6,4,-2,1,0,1,0,0,,,1,1,0,1,,,,,,,,
8095,20191201,20191201,2,0,11,1,2,3,5,3,1,4,4,2,1,1,1,1,0,0,1,0,0,1,1,3,,,6,1,-5,2,1,0,0,0,,,0,1,1,1,,,,,,,,
8096,20191201,20191201,2,0,11,1,2,3,1,1,1,1,4,1,1,1,1,1,0,1,1,0,0,0,1,3,,,6,5,-1,1,1,1,0,0,,,0,0,1,0,,,,,,,,
8097,20191201,20191201,1,1,11,1,2,3,2,1,1,1,3,2,1,1,1,1,0,1,1,0,0,1,1,3,,,7,6,-1,2,0,0,0,0,,,0,0,1,0,,,,,,,,
8098,20191201,20191201,2,0,11,1,1,3,1,1,2,3,4,3,1,1,0,1,0,1,0,1,0,0,1,2,,,5,2,-3,0,0,0,0,0,,,0,0,1,1,,,,,,,,
8099,20191201,20191201,2,0,11,1,2,1,1,1,1,3,3,2,1,1,1,0,0,1,1,1,0,1,1,3,,,7,3,-4,2,0,1,0,0,,,0,0,1,1,,,,,,,,
8100,20191201,20191201,1,1,11,4,1,3,2,1,1,3,3,2,1,0,0,1,0,1,1,1,0,1,1,2,,,6,2,-4,1,1,1,2,750,,,1,1,0,1,,,,,,,,
8101,20191201,20191201,2,0,11,1,1,3,5,1,1,4,1,1,1,1,0,1,0,1,1,0,1,0,1,3,,,6,3,-3,2,0,1,0,0,,,0,0,1,1,,,,,,,,
8102,20191201,20191201,1,1,11,1,2,3,1,1,1,3,1,1,1,1,1,1,0,1,1,1,1,0,1,3,,,8,10,2,3,1,1,0,0,,,1,0,0,0,,,,,,,,
8103,20191201,20191201,1,1,11,1,2,3,1,2,1,1,3,1,1,1,1,1,0,0,1,0,0,0,1,3,,,5,7,2,3,1,1,3,2000,,,1,0,0,1,,,,,,,,
8104,20191201,20191201,1,1,11,4,4,4,5,3,3,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,6,20000,,,1,1,0,0,,,,,,,,
8105,20191201,20191201,1,1,11,1,1,3,5,1,1,1,1,3,1,1,0,1,0,1,1,0,1,0,1,3,,,6,7,1,3,0,0,0,0,,,0,0,1,1,,,,,,,,
8106,20191201,20191201,1,1,11,1,2,3,3,2,3,4,1,2,1,1,1,1,1,0,0,0,1,1,1,2,,,7,0,-7,0,0,1,0,0,,,0,1,1,1,,,,,,,,
8107,20191201,20191201,3,0,11,1,1,3,4,2,1,2,3,2,1,1,0,1,0,0,1,0,0,1,1,3,,,5,0,-5,2,0,1,5,7500,,,0,0,1,1,,,,,,,,
8108,20191201,20191201,2,0,11,4,4,4,5,3,1,4,4,3,1,0,0,0,0,0,1,0,0,0,1,2,,,2,0,-2,1,1,1,1,250,,,1,1,0,1,,,,,,,,
8109,20191201,20191201,2,0,11,2,2,3,4,2,1,3,1,1,1,0,1,1,0,0,1,1,1,0,1,2,,,6,1,-5,1,0,1,3,2000,,,1,1,0,0,,,,,,,,
8110,20191201,20191201,3,0,11,1,1,,5,1,2,4,4,3,3,1,0,0,0,1,0,0,0,0,0,1,,,2,10,8,1,0,0,1,250,,,1,1,0,0,,,,,,,,
8111,20191201,20191201,2,0,11,1,3,1,1,2,3,4,4,2,1,1,0,0,0,0,0,0,0,1,1,2,,,3,3,0,1,1,1,0,0,,,0,0,1,1,,,,,,,,
8112,20191201,20191201,1,1,11,1,2,3,3,1,1,3,3,2,1,1,1,1,1,1,1,1,0,1,1,3,,,9,7,-2,3,0,1,4,4000,,,0,0,1,1,,,,,,,,
8113,20191201,20191201,1,1,11,1,1,3,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,3,,,6,8,2,3,0,0,1,250,,,0,0,0,0,,,,,,,,
8114,20191201,20191201,1,1,11,1,2,3,2,1,1,2,1,2,1,1,1,1,0,1,1,0,1,1,1,3,,,8,0,-8,0,0,1,5,7500,,,0,0,1,1,,,,,,,,
8115,20191201,20191201,1,1,11,4,4,4,5,2,3,1,4,1,1,0,0,0,0,0,0,0,0,0,1,1,,,1,10,9,0,0,0,3,2000,,,1,1,1,1,,,,,,,,
8116,20191201,20191201,1,1,11,1,2,3,4,2,1,1,4,2,1,1,1,1,0,0,1,0,0,1,1,3,,,6,9,3,3,1,1,3,2000,,,0,0,0,0,,,,,,,,
8117,20191201,20191201,2,0,11,1,2,1,5,3,1,4,4,2,1,1,1,0,0,0,1,0,0,1,1,3,,,5,5,0,2,1,1,0,0,,,1,1,1,1,,,,,,,,
8118,20191201,20191201,2,0,11,1,3,2,1,2,3,1,2,2,1,1,0,0,0,0,0,0,0,1,1,2,,,3,0,-3,2,0,1,0,0,,,0,0,0,1,,,,,,,,
8119,20191201,20191201,3,0,11,1,2,3,5,1,1,1,4,2,1,1,1,1,0,1,1,0,0,1,1,3,,,7,4,-3,0,0,0,0,0,,,0,0,0,1,,,,,,,,
8120,20191201,20191201,2,0,11,1,3,1,1,1,1,3,3,2,1,1,0,0,0,1,1,1,0,1,1,3,,,6,3,-3,3,0,1,0,0,,,0,0,1,0,,,,,,,,
8121,20191201,20191201,2,0,11,1,2,3,1,1,2,1,3,2,1,1,1,1,0,1,0,0,0,1,1,2,,,6,5,-1,1,0,1,0,0,,,1,1,1,1,,,,,,,,
8122,20191201,20191201,2,0,11,4,4,4,5,3,3,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,,,0,,,2,1,1,3,2000,,,0,0,1,1,,,,,,,,
8123,20191201,20191201,2,0,11,1,3,3,1,1,3,4,4,3,3,1,0,1,0,1,0,0,0,0,0,1,,,3,2,-1,3,0,1,0,0,,,0,0,1,1,,,,,,,,
8124,20191201,20191201,2,0,11,1,1,1,1,1,1,1,1,2,1,1,0,0,0,1,1,0,1,1,1,3,,,6,8,2,1,1,1,4,4000,,,0,0,1,1,,,,,,,,
8125,20191201,20191201,2,0,11,1,,3,1,1,1,3,3,1,1,1,0,1,0,1,1,1,0,0,1,3,,,6,2,-4,1,0,0,0,0,,,0,0,1,1,,,,,,,,
8126,20191201,20191201,1,1,11,2,2,1,1,2,1,3,1,1,1,0,1,0,0,0,1,1,1,0,1,2,,,5,4,-1,2,1,1,0,0,,,0,1,0,0,,,,,,,,
8127,20191201,20191201,1,1,11,1,2,2,2,1,1,3,3,3,1,1,1,0,0,1,1,1,0,0,1,3,,,6,7,1,2,0,1,2,750,,,0,0,1,1,,,,,,,,
8128,20191201,20191201,3,0,11,1,2,3,2,1,1,3,2,3,3,1,1,1,0,1,1,1,0,0,0,2,,,6,3,-3,3,1,1,3,2000,,,1,0,0,0,,,,,,,,
8129,20191201,20191201,1,1,11,1,3,3,5,2,1,4,4,1,2,1,0,1,0,0,1,0,0,0,0,2,,,3,3,0,2,1,1,6,20000,,,1,1,0,0,,,,,,,,
8130,20191201,20191201,,0,11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
8131,20191201,20191201,2,0,11,3,2,4,5,1,3,4,4,2,1,0,1,0,0,1,0,0,0,1,1,1,,,4,2,-2,1,1,1,0,0,,,0,0,1,1,,,,,,,,
8132,20191201,20191201,1,1,11,3,3,2,1,3,1,4,2,1,1,0,0,0,0,0,1,0,0,0,1,2,,,2,2,0,1,0,1,0,0,,,0,0,1,1,,,,,,,,
8133,20191201,20191201,2,0,11,4,4,4,5,3,3,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,1,2,750,,,1,0,1,1,,,,,,,,
8134,20191201,20191201,1,1,11,3,3,3,3,2,2,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,,,4,8,4,3,0,1,0,0,,,0,0,1,1,,,,,,,,
8135,20191201,20191201,3,0,11,1,2,1,2,2,1,3,1,1,1,1,1,0,0,0,1,1,1,0,1,3,,,6,,,2,0,1,8,50001,,,0,1,1,1,,,,,,,,
